timestep,temperature,atmospheric_pressure,humidity,wind_speed,cloudiness,precipitation,current_luminosity,speed_diff,time_diff,Local Connecting Road,Local High Importance Road,Other Major Road,Secondary Road,magnitude_of_delay,length_in_meters,delay_in_seconds,road_name
2019-04-21 01:00:00,16.0,1013.0,52.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 02:00:00,16.0,1013.0,45.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 03:00:00,15.0,1013.0,58.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 04:00:00,14.0,1013.0,76.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 05:00:00,13.0,1013.0,66.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 06:00:00,14.0,1014.0,76.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 07:00:00,16.0,1014.0,82.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 08:00:00,19.0,1014.0,59.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 09:00:00,20.0,1014.0,43.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 10:00:00,22.0,1013.0,43.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 11:00:00,22.0,1013.0,56.0,3.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 12:00:00,22.0,1012.0,46.0,5.0,20.0,0.0,3.0,8.0,17.333333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 13:00:00,22.0,1011.0,43.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 14:00:00,22.0,1010.0,49.0,7.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 15:00:00,22.0,1009.0,56.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 16:00:00,20.0,1009.0,68.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 17:00:00,18.0,1008.0,77.0,3.0,40.0,0.0,3.0,6.0,15.666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 18:00:00,19.0,1008.0,72.0,2.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,168.0,185.0,N14 Bosch
2019-04-21 19:00:00,17.0,1007.0,68.0,4.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 20:00:00,16.0,1007.0,77.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 21:00:00,15.0,1008.0,72.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 22:00:00,15.0,1008.0,72.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-21 23:00:00,15.0,1007.0,76.0,1.0,0.0,0.0,1.0,7.666666666666667,17.666666666666668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 00:00:00,13.0,1007.0,93.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 01:00:00,12.0,1006.0,93.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 02:00:00,11.0,1006.0,93.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 03:00:00,11.0,1005.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 04:00:00,11.0,1004.0,87.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 05:00:00,10.0,1004.0,87.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,934.0,345.0,N14 Bosch
2019-04-22 06:00:00,11.0,1004.0,87.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 07:00:00,13.0,1004.0,82.0,2.0,75.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 08:00:00,16.0,1004.0,87.0,5.0,75.0,0.0,3.0,3.6666666666666665,8.333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 09:00:00,15.0,1003.0,87.0,5.0,75.0,0.0,3.0,7.666666666666667,16.333333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 10:00:00,17.0,1003.0,87.0,5.0,75.0,0.0,3.0,16.666666666666668,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 11:00:00,17.0,1003.0,93.0,4.0,75.0,0.0,3.0,4.333333333333333,9.666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 12:00:00,15.0,1002.0,87.0,4.0,75.0,0.0,3.0,4.333333333333333,9.666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 13:00:00,16.0,1001.0,87.0,4.0,75.0,0.0,3.0,7.333333333333333,16.666666666666668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 14:00:00,15.0,1001.0,82.0,4.0,75.0,0.0,3.0,13.0,30.0,0.0,0.0,1.0,0.0,3.0,346.0,126.0,N14 Bosch
2019-04-22 15:00:00,15.0,999.0,87.0,6.0,75.0,1.0,3.0,16.0,41.0,0.0,0.0,1.0,0.0,2.0,403.0,183.0,N14 Bosch
2019-04-22 16:00:00,14.0,999.0,87.0,6.0,75.0,1.0,3.0,16.0,41.333333333333336,0.0,0.0,1.0,0.0,2.0,726.0,153.0,N14 Bosch
2019-04-22 17:00:00,13.0,998.0,93.0,6.0,75.0,1.0,3.0,16.666666666666668,43.333333333333336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 18:00:00,13.0,997.0,87.0,8.0,75.0,1.0,2.0,2.25,4.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 19:00:00,11.0,996.0,93.0,6.0,75.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 20:00:00,10.0,998.0,93.0,1.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 21:00:00,9.0,998.0,100.0,1.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 22:00:00,8.0,997.0,100.0,2.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-22 23:00:00,8.0,997.0,100.0,1.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-23 00:00:00,8.0,996.0,100.0,2.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-23 01:00:00,8.0,996.0,76.0,3.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-23 02:00:00,8.0,996.0,71.0,3.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-23 03:00:00,8.0,996.0,76.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-23 04:00:00,8.0,995.0,81.0,0.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-23 05:00:00,7.0,995.0,93.0,2.0,75.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-23 06:00:00,7.0,996.0,87.0,1.0,75.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,677.0,149.0,N14 Bosch
2019-04-23 07:00:00,7.0,997.0,93.0,3.0,75.0,0.0,3.0,17.0,46.333333333333336,0.0,0.0,1.0,0.0,2.5,589.5625,207.3125,N14 Bosch
2019-04-23 08:00:00,8.0,997.0,87.0,3.0,75.0,0.0,3.0,15.0,50.66666666666667,0.0,0.0,1.0,0.0,2.5454545454545454,684.3636363636364,333.54545454545456,N14 Bosch
2019-04-23 09:00:00,9.0,998.0,81.0,2.0,75.0,0.0,3.0,9.0,21.333333333333332,0.0,0.0,1.0,0.0,2.6666666666666665,638.6666666666666,238.33333333333334,N14 Bosch
2019-04-23 10:00:00,10.0,999.0,87.0,1.0,75.0,0.0,3.0,13.0,44.333333333333336,0.0,0.0,1.0,0.0,2.0,300.5,222.5,N14 Bosch
2019-04-23 11:00:00,10.0,999.0,81.0,1.0,75.0,0.0,3.0,19.333333333333332,58.333333333333336,0.0,0.0,1.0,0.0,2.6,303.6,165.2,N14 Bosch
2019-04-23 12:00:00,11.0,999.0,76.0,2.0,40.0,0.0,3.0,18.333333333333332,52.333333333333336,0.0,0.0,1.0,0.0,3.0,268.0,216.0,N14 Bosch
2019-04-23 13:00:00,11.0,1000.0,76.0,6.0,75.0,0.0,3.0,20.0,62.0,0.0,0.0,1.0,0.0,2.7142857142857144,574.2857142857143,230.85714285714286,N14 Bosch
2019-04-23 14:00:00,12.0,1000.0,71.0,3.0,40.0,0.0,3.0,20.666666666666668,121.66666666666667,0.0,0.0,1.0,0.0,2.6666666666666665,528.0,195.0,N14 Bosch
2019-04-23 15:00:00,12.0,1000.0,71.0,4.0,75.0,0.0,3.0,31.0,208.0,0.0,0.0,1.0,0.0,2.6,599.2,212.2,N14 Bosch
2019-04-23 16:00:00,11.0,1000.0,66.0,3.0,40.0,0.0,3.0,25.666666666666668,101.0,0.0,0.0,1.0,0.0,2.5416666666666665,613.0,237.66666666666666,N14 Bosch
2019-04-23 17:00:00,10.0,1000.0,66.0,3.0,40.0,0.0,3.0,24.0,108.33333333333336,0.0,0.0,1.0,0.0,2.84,683.2,239.36,N14 Bosch
2019-04-23 18:00:00,10.0,1000.0,71.0,3.0,40.0,0.0,2.0,15.0,66.33333333333333,0.0,0.0,1.0,0.0,2.4,667.6,241.8,N14 Bosch
2019-04-23 19:00:00,9.0,1000.0,71.0,3.0,40.0,0.0,1.0,3.3333333333333335,6.666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-23 20:00:00,9.0,1001.0,71.0,4.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-23 21:00:00,9.0,1001.0,62.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-23 22:00:00,8.0,1001.0,76.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-23 23:00:00,7.0,1001.0,76.0,6.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-24 00:00:00,7.0,1000.0,93.0,4.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-24 01:00:00,7.0,999.0,93.0,6.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-24 02:00:00,7.0,997.0,93.0,7.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-24 03:00:00,7.0,995.0,93.0,5.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-24 04:00:00,6.0,995.0,93.0,6.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-24 05:00:00,9.0,994.0,87.0,6.0,75.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-24 06:00:00,10.0,995.0,93.0,5.0,75.0,0.0,3.0,3.3333333333333335,7.333333333333333,0.0,0.0,1.0,0.0,2.0,684.0,133.0,N14 Bosch
2019-04-24 07:00:00,10.0,996.0,93.0,6.0,75.0,0.0,3.0,14.0,33.33333333333333,0.0,0.0,1.0,0.0,2.857142857142857,532.6428571428571,232.78571428571428,N14 Bosch
2019-04-24 08:00:00,11.0,997.0,82.0,6.0,75.0,0.0,3.0,19.666666666666668,67.66666666666667,0.0,0.0,1.0,0.0,2.6,393.6,203.0,N14 Bosch
2019-04-24 09:00:00,12.0,998.0,76.0,6.0,40.0,0.0,3.0,12.0,33.333333333333336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-24 10:00:00,12.0,999.0,67.0,7.0,40.0,0.0,3.0,17.333333333333332,55.0,0.0,0.0,1.0,0.0,1.5,395.5,162.0,N14 Bosch
2019-04-24 11:00:00,12.0,999.0,67.0,6.0,20.0,0.0,3.0,23.666666666666668,85.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-24 12:00:00,11.0,999.0,82.0,7.0,75.0,0.0,3.0,14.666666666666666,36.333333333333336,0.0,0.0,1.0,0.0,3.0,571.0,155.0,N14 Bosch
2019-04-24 13:00:00,11.0,999.0,82.0,7.0,75.0,0.0,3.0,17.666666666666668,51.333333333333336,0.0,0.0,1.0,0.0,2.5,650.3333333333334,210.5,N14 Bosch
2019-04-24 14:00:00,11.0,1000.0,87.0,7.0,75.0,0.0,3.0,24.0,85.66666666666666,0.0,0.0,1.0,0.0,3.0,506.0,238.28571428571428,N14 Bosch
2019-04-24 15:00:00,10.0,1000.0,87.0,6.0,75.0,0.0,3.0,26.0,110.66666666666666,0.0,0.0,1.0,0.0,2.125,447.125,198.0,N14 Bosch
2019-04-24 16:00:00,10.0,1000.0,87.0,3.0,75.0,0.0,3.0,28.333333333333346,142.66666666666669,0.0,0.0,1.0,0.0,2.735294117647059,538.6176470588235,256.6470588235294,N14 Bosch
2019-04-24 17:00:00,10.0,1001.0,81.0,5.0,75.0,0.0,3.0,29.0,138.6666666666667,0.0,0.0,1.0,0.0,2.744186046511628,569.3953488372093,240.34883720930233,N14 Bosch
2019-04-24 18:00:00,10.0,1001.0,82.0,4.0,75.0,0.0,2.0,23.0,89.66666666666666,0.0,0.0,1.0,0.0,2.4615384615384617,354.2307692307692,225.30769230769232,N14 Bosch
2019-04-24 19:00:00,9.0,1002.0,81.0,4.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-24 20:00:00,9.0,1003.0,81.0,4.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-24 21:00:00,9.0,1003.0,81.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-24 22:00:00,8.0,1004.0,87.0,4.0,20.0,0.0,1.0,4.666666666666667,10.666666666666666,0.0,0.0,1.0,0.0,3.0,315.0,197.0,N14 Bosch
2019-04-24 23:00:00,9.0,1004.0,71.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 00:00:00,9.0,1004.0,71.0,4.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 01:00:00,8.0,1005.0,76.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,221.66666666666666,202.0,N14 Bosch
2019-04-25 02:00:00,7.0,1005.0,87.0,4.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 03:00:00,7.0,1006.0,81.0,4.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 04:00:00,8.0,1006.0,76.0,3.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 05:00:00,8.0,1006.0,71.0,3.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 06:00:00,8.0,1007.0,71.0,4.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 07:00:00,9.0,1008.0,71.0,4.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 08:00:00,10.0,1009.0,66.0,5.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 09:00:00,11.0,1009.0,67.0,5.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 10:00:00,11.0,1010.0,71.0,6.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 11:00:00,11.0,1011.0,71.0,6.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 12:00:00,11.0,1012.0,67.0,7.0,75.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 13:00:00,12.0,1012.0,72.0,7.0,75.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 14:00:00,10.0,1013.0,71.0,7.0,75.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,357.0,150.0,N14 Bosch
2019-04-25 15:00:00,11.0,1014.0,76.0,3.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,321.0,196.0,N14 Bosch
2019-04-25 16:00:00,11.0,1014.0,82.0,5.0,75.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 17:00:00,11.0,1015.0,82.0,3.0,75.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,464.0,146.0,N14 Bosch
2019-04-25 18:00:00,11.0,1016.0,76.0,4.0,75.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 19:00:00,10.0,1017.0,93.0,3.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 20:00:00,10.0,1018.0,76.0,3.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,193.0,254.0,N14 Bosch
2019-04-25 21:00:00,10.0,1020.0,87.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,193.0,254.0,N14 Bosch
2019-04-25 22:00:00,10.0,1021.0,87.0,5.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-25 23:00:00,10.0,1021.0,87.0,4.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 00:00:00,10.0,1022.0,81.0,3.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 01:00:00,9.0,1022.0,93.0,2.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 02:00:00,9.0,1022.0,87.0,1.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 03:00:00,9.0,1023.0,87.0,3.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 04:00:00,9.0,1023.0,81.0,3.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 05:00:00,8.0,1024.0,87.0,2.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 06:00:00,9.0,1025.0,81.0,2.0,75.0,0.0,3.0,4.333333333333333,10.333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 07:00:00,10.0,1025.0,81.0,2.0,40.0,0.0,3.0,19.333333333333332,55.666666666666664,0.0,0.0,1.0,0.0,2.5,479.5,195.5,N14 Bosch
2019-04-26 08:00:00,10.75,1025.75,75.0,2.25,40.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,476.0,161.5,N14 Bosch
2019-04-26 09:00:00,11.5,1026.5,69.0,2.5,40.0,0.0,3.0,13.75,35.0,0.0,0.0,1.0,0.0,1.0,327.0,169.0,N14 Bosch
2019-04-26 10:00:00,11.916666666666666,1026.75,67.16666666666667,2.5833333333333335,40.0,0.0,3.0,13.0,29.0,0.0,0.0,1.0,0.0,2.0,327.0,240.0,N14 Bosch
2019-04-26 11:00:00,12.333333333333334,1027.0,65.33333333333333,2.6666666666666665,40.0,0.0,3.0,7.888888888888888,30.888888888888886,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 12:00:00,12.75,1027.25,63.5,2.75,40.0,0.0,3.0,6.222222222222222,15.222222222222223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 13:00:00,13.166666666666666,1027.5,61.666666666666664,2.8333333333333335,40.0,0.0,3.0,8.666666666666666,40.44444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 14:00:00,13.583333333333334,1027.75,59.833333333333336,2.9166666666666665,40.0,0.0,3.0,6.666666666666667,16.88888888888889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 15:00:00,14.0,1028.0,58.0,3.0,40.0,0.0,3.0,28.0,136.0,0.0,0.0,1.0,0.0,2.5,667.8333333333334,234.0,N14 Bosch
2019-04-26 16:00:00,14.0,1028.0,58.0,4.0,20.0,0.0,3.0,31.0,156.6666666666666,0.0,0.0,1.0,0.0,2.5652173913043477,585.6086956521739,200.34782608695653,N14 Bosch
2019-04-26 17:00:00,14.0,1028.0,67.0,4.0,20.0,0.0,3.0,25.33333333333333,97.0,0.0,0.0,1.0,0.0,2.5,566.1875,213.5,N14 Bosch
2019-04-26 18:00:00,13.0,1028.0,71.0,3.0,20.0,0.0,3.0,15.666666666666666,39.666666666666664,0.0,0.0,1.0,0.0,2.6666666666666665,416.6666666666667,266.0,N14 Bosch
2019-04-26 19:00:00,12.0,1029.0,76.0,4.0,0.0,0.0,1.0,8.0,17.333333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 20:00:00,11.0,1029.0,81.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 21:00:00,10.0,1030.0,81.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 22:00:00,9.0,1030.0,87.0,2.0,0.0,0.0,1.0,7.0,20.666666666666668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-26 23:00:00,8.0,1030.0,93.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-27 00:00:00,8.0,1029.0,93.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-27 01:00:00,7.0,1029.0,93.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-27 02:00:00,7.0,1029.0,87.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-27 03:00:00,6.0,1028.0,87.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-27 04:00:00,6.0,1028.0,93.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-27 05:00:00,6.0,1028.0,93.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-27 06:00:00,6.0,1029.0,93.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-27 07:00:00,9.0,1029.0,87.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-27 08:00:00,13.0,1028.0,71.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-27 09:00:00,12.0,1028.0,71.0,4.0,0.0,0.0,3.0,3.3333333333333335,6.666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
2019-04-27 10:00:00,16.0,1028.0,67.0,3.0,0.0,0.0,3.0,11.666666666666666,30.333333333333332,0.0,0.0,1.0,0.0,1.0,393.0,123.0,N14 Bosch
2019-04-27 11:00:00,18.0,1028.0,67.0,4.0,0.0,0.0,3.0,4.666666666666667,10.666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N14 Bosch
